id, ap_id, mac, bytes_used, avg_signal_quality, ssid, vlan, radio_mode, ap_radio_index, ap_radio_description, connect_time, disconnect_time, ht_mode, security_mode, authen_subtype, cipher, authen_type, interface_index, ap_folder_id, is_guest_user, from_snmp_trap, aruba_retry_rate, aruba_low_speed_rate, aruba_non_unicast_rate, aruba_fragmentation_rate, aruba_retry_error_rate, aruba_receive_error_rate, forward_mode, aruba_device_type, tunneled_device_id, average_bandwidth, avg_goodput, avg_speed, search_mac, lan_ips, lan_hostnames, from_snmp_poll, from_amon, bytes_in, bytes_out, avg_signal
23669,191,90:60:F1:52:AD:6D,14100,35,eduroam,12,a,2,802.11ac,1495382701,1495383302,0,\N,\N,\N,EAP,\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,376,0,0,9060F152AD6D,10.50.87.20,-,1,0,10800,3300,-60.03
23670,191,38:71:DE:6D:D5:6C,0,39,eduroam,12,a,2,802.11ac,1495383302,1495383602,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,3871DE6DD56C,10.50.113.188,-,1,0,0,0,-57
23671,190,CC:44:63:7E:6C:8D,0,30,eduroam,12,a,2,802.11ac,1495383302,1495383602,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,43,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-66
23672,190,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495383302,1495383602,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23673,193,90:60:F1:52:AD:6D,309000,47,eduroam,12,a,2,802.11ac,1495383302,1495383903,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,8240,0,0,9060F152AD6D,10.50.87.20,-,1,0,160200,148800,-48.01337793
23674,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495383903,1495384203,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23675,193,00:56:CD:35:AF:B8,532200,39,eduroam,12,a,2,802.11ac,1495378194,1495384203,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,710,0,0,0056CD35AFB8,10.50.11.113,-,1,0,423900,108300,-52.46665829
23676,191,90:60:F1:52:AD:6D,0,38,eduroam,12,a,2,802.11ac,1495383903,1495384203,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-58
23677,191,90:60:F1:52:AD:6D,0,22,eduroam,12,g,1,802.11bgn,1495384203,1495384503,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-73
23678,192,00:56:CD:35:AF:B8,0,28,eduroam,12,a,2,802.11ac,1495384203,1495384503,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,0056CD35AFB8,10.50.11.113,-,1,0,0,0,-68
23679,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495384503,1495384804,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23680,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495385104,1495385405,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23681,191,90:60:F1:52:AD:6D,5284800,21,eduroam,12,a,2,802.11ac,1495384503,1495385705,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,2,0,0,0,2,0,0,iPhone,\N,46976,0,0,9060F152AD6D,10.50.87.20,-,1,0,4654500,630300,-74.73666667
23682,191,90:60:F1:52:AD:6D,0,0,eduroam,12,g,1,802.11bgn,1495385705,1495386005,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-96
23683,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495385705,1495386005,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23684,191,90:60:F1:52:AD:6D,0,25,eduroam,12,a,2,802.11ac,1495386005,1495386306,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-71
23685,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495386306,1495386606,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23686,190,98:5F:D3:3B:56:49,0,29,eduroam,12,a,2,802.11ac,1495386907,1495387207,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-60
23687,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495387508,1495387808,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23688,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495388109,1495388409,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23689,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495388709,1495389010,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23690,191,00:56:CD:35:AF:B8,191400,28,eduroam,12,a,2,802.11ac,1495384503,1495389010,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,365,0,0,0056CD35AFB8,10.50.11.113,-,1,0,117600,73800,-67.67978451
23691,191,90:60:F1:52:AD:6D,0,\N,eduroam,12,g,1,802.11bgn,1495389010,1495389310,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23692,190,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495389310,1495389611,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23693,191,90:60:F1:52:AD:6D,1500,20,eduroam,12,a,2,802.11ac,1495389310,1495389911,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,40,0,0,9060F152AD6D,10.50.87.20,-,1,0,600,900,-76
23694,193,38:71:DE:6D:D5:6C,545100,28,eduroam,12,a,2,802.11ac,1495383602,1495389911,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,727,0,0,3871DE6DD56C,10.50.113.188,-,1,0,355800,189300,-63.15349206
23695,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495389911,1495390212,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23696,191,38:71:DE:6D:D5:6C,0,29,eduroam,12,a,2,802.11ac,1495389911,1495390212,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,3871DE6DD56C,10.50.113.188,-,1,0,0,0,-66.66666667
23697,205,D8:BB:2C:7D:3C:7E,900,5,tru,7,g,1,802.11bgn,1495389310,1495390512,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,,\N,8,0,0,D8BB2C7D3C7E,10.20.188.7,-,1,0,0,900,-91
23698,190,98:5F:D3:3B:56:49,0,18,eduroam,12,a,2,802.11ac,1495390512,1495390813,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-78
23699,205,28:5A:EB:C6:B3:21,0,0,eduroam,12,g,1,802.11bgn,1495389911,1495390813,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,285AEBC6B321,10.50.63.183,-,1,0,0,0,-96
23700,201,98:5F:D3:3B:56:49,0,32,eduroam,12,a,2,802.11ac,1495390813,1495391113,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63.5
23701,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495390813,1495391113,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23702,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495391414,1495391714,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23703,191,90:60:F1:52:AD:6D,105000,26,eduroam,12,g,1,802.11bgn,1495389911,1495391714,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,560,0,0,9060F152AD6D,10.50.87.20,-,1,0,52500,52500,-68.21111111
23704,193,30:19:66:3F:17:67,3736500,30,eduroam,12,a,2,802.11ac,1495264070,1495391714,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,234,0,0,3019663F1767,10.50.176.165,-,1,0,1940400,1796100,-59.17403459
23705,190,CC:44:63:7E:6C:8D,0,34,eduroam,12,a,2,802.11ac,1495391714,1495392015,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-62
23706,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495392015,1495392315,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23707,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495392616,1495392916,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23708,190,CC:44:63:7E:6C:8D,0,0,eduroam,12,a,2,802.11ac,1495392616,1495392916,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-88
23709,205,D4:61:2E:E5:34:6A,0,\N,tru,7,g,1,802.11bgn,1495392916,1495393217,0,\N,\N,\N,Not Authenticated,\N,4,0,0,38,0,100,0,38,0,0,Android,\N,0,0,0,D4612EE5346A,10.20.134.90,-,1,0,0,0,\N
23710,191,90:60:F1:52:AD:6D,5103900,22,eduroam,12,a,2,802.11ac,1495391714,1495393217,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,7,0,0,0,7,0,0,iPhone,\N,34026,0,0,9060F152AD6D,10.50.87.20,-,1,0,4364700,739200,-73.596
23711,190,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495393217,1495393517,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23712,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495393818,1495394118,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23713,205,90:72:40:6C:8B:37,0,\N,tru,7,g,1,802.11bgn,1495393818,1495394118,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9072406C8B37,10.20.151.221,-,1,0,0,0,\N
23714,205,7C:C3:A1:B1:23:ED,1500,18,eduroam,12,a,2,802.11ac,1495387508,1495394118,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,2,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,1500,0,-69.05412698
23715,205,90:72:40:6C:8B:37,0,6,tru,7,a,2,802.11ac,1495394118,1495394719,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9072406C8B37,10.20.151.221,-,1,0,0,0,-85
23716,192,90:60:F1:52:AD:6D,930300,20,eduroam,12,a,2,802.11ac,1495393217,1495394719,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,6202,0,0,9060F152AD6D,10.50.87.20,-,1,0,756600,173700,-73.73794444
23717,190,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495394418,1495394719,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23718,191,90:60:F1:52:AD:6D,0,\N,eduroam,12,a,2,802.11ac,1495394719,1495395020,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23719,193,E0:B5:2D:3A:0B:DE,35568000,18,eduroam,12,a,2,802.11ac,1495380298,1495395020,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,19357,0,0,E0B52D3A0BDE,10.50.133.55,-,1,0,24737100,10830900,-72.95293981
23720,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495395020,1495395320,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23721,205,84:38:38:49:BF:52,0,0,eduroam,12,g,1,802.11bgn,1495394118,1495395320,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,Android,\N,0,0,0,84383849BF52,10.50.69.91,-,1,0,0,0,-96
23722,191,90:60:F1:52:AD:6D,0,\N,eduroam,12,g,1,802.11bgn,1495395020,1495395320,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23723,201,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495395620,1495395921,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23724,191,90:60:F1:52:AD:6D,0,20,eduroam,12,a,2,802.11ac,1495395320,1495395921,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-76
23725,190,98:5F:D3:3B:56:49,0,30,eduroam,12,a,2,802.11ac,1495396221,1495396521,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23726,205,B0:47:BF:A4:E1:11,0,0,tru,7,g,1,802.11bgn,1495394719,1495396822,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,,\N,0,0,0,B047BFA4E111,10.20.182.93,-,1,0,0,0,-96
23727,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495396822,1495397122,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23728,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495397423,1495397723,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23729,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495398024,1495398324,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23730,192,90:60:F1:52:AD:6D,0,\N,eduroam,12,a,2,802.11ac,1495398024,1495398324,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23731,205,90:60:F1:52:AD:6D,3053100,22,eduroam,12,g,1,802.11bgn,1495398324,1495398925,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,81416,0,0,9060F152AD6D,10.50.87.20,-,1,0,2805000,248100,-73.812
23732,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495398625,1495398925,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23733,205,C8:38:70:D2:46:39,0,6,tru,7,g,1,802.11bgn,1495398024,1495398925,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,C83870D24639,\N,-,1,0,0,0,-90
23734,203,90:60:F1:52:AD:6D,0,9,eduroam,12,a,2,802.11ac,1495398925,1495399226,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-86.13333333
23735,192,AC:37:43:A4:23:A5,834900,27,eduroam,12,a,2,802.11ac,1495393217,1495399226,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,1172,0,0,AC3743A423A5,10.50.97.223,-,1,0,627600,207300,-63.99666667
23736,190,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495399226,1495399526,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-55
23737,191,E4:B3:18:A4:E2:B9,0,\N,eduroam,12,a,2,802.11ac,1495399226,1495399526,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,E4B318A4E2B9,\N,-,1,0,0,0,\N
23738,193,AC:37:43:A4:23:A5,0,\N,eduroam,12,g,1,802.11bgn,1495399226,1495399526,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Linux,\N,0,0,0,AC3743A423A5,10.50.97.223,-,1,0,0,0,\N
23739,192,90:60:F1:52:AD:6D,0,25,eduroam,12,g,1,802.11bgn,1495399226,1495399826,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-70.61073446
23740,193,00:56:CD:35:AF:B8,3438000,34,eduroam,12,a,2,802.11ac,1495389010,1495399826,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,2778,0,0,0056CD35AFB8,10.50.11.113,-,1,0,3072000,366000,-55.32046296
23741,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495399826,1495400127,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23742,192,00:56:CD:35:AF:B8,0,31,eduroam,12,a,2,802.11ac,1495399826,1495400127,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,0056CD35AFB8,10.50.11.113,-,1,0,0,0,-65
23743,191,90:60:F1:52:AD:6D,0,26,eduroam,12,g,1,802.11bgn,1495399826,1495400127,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-70
23744,203,7C:C3:A1:B1:23:ED,0,51,eduroam,12,a,2,802.11ac,1495394118,1495400427,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,0,0,-44.15033333
23745,190,CC:44:63:7E:6C:8D,0,\N,eduroam,12,a,2,802.11ac,1495400127,1495400427,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,\N
23746,201,98:5F:D3:3B:56:49,0,34,eduroam,12,a,2,802.11ac,1495400427,1495400728,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-62
23747,205,B4:18:D1:5D:A5:3F,0,0,tru,7,g,1,802.11bgn,1495397723,1495400728,0,\N,\N,\N,Not Authenticated,\N,4,0,0,\N,\N,\N,\N,\N,\N,0,,\N,0,0,0,B418D15DA53F,10.20.189.88,-,1,0,0,0,-96
23748,205,7C:C3:A1:B1:23:ED,0,23,eduroam,12,a,2,802.11ac,1495400427,1495401028,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,0,0,-71.9
23749,201,98:5F:D3:3B:56:49,0,35,eduroam,12,a,2,802.11ac,1495401028,1495401329,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-61
23750,192,90:60:F1:52:AD:6D,0,\N,eduroam,12,g,1,802.11bgn,1495401028,1495401329,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,\N
23751,190,CC:44:63:7E:6C:8D,0,33,eduroam,12,a,2,802.11ac,1495401028,1495401329,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPad,\N,0,0,0,CC44637E6C8D,10.50.245.48,-,1,0,0,0,-63
23752,205,94:92:BC:72:36:57,0,0,eduroam,12,g,1,802.11bgn,1495400728,1495401629,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,,\N,0,0,0,9492BC723657,10.50.104.138,-,1,0,0,0,-96
23753,191,90:60:F1:52:AD:6D,0,21,eduroam,12,a,2,802.11ac,1495401329,1495401629,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-74.03911111
23754,193,00:56:CD:35:AF:B8,1025100,34,eduroam,12,a,2,802.11ac,1495400127,1495401930,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,5467,0,0,0056CD35AFB8,10.50.11.113,-,1,0,906300,118800,-48.10959184
23755,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495401629,1495401930,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23756,190,CC:44:63:7E:6C:8D,362400,0,eduroam,12,a,2,802.11ac,1495401629,1495402230,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPad,\N,9664,0,0,CC44637E6C8D,10.50.245.48,-,1,0,32400,330000,-95.79677419
23757,191,E8:50:8B:7A:94:87,0,45,eduroam,12,a,2,802.11ac,1495401930,1495402531,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,Android,\N,0,0,0,E8508B7A9487,10.50.136.210,-,1,0,0,0,-51
23758,190,98:5F:D3:3B:56:49,0,\N,eduroam,12,a,2,802.11ac,1495402230,1495402531,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,\N
23759,192,90:60:F1:52:AD:6D,0,0,eduroam,12,g,1,802.11bgn,1495402531,1495402831,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,\N,\N,\N,\N,\N,\N,0,iPhone,\N,0,0,0,9060F152AD6D,10.50.87.20,-,1,0,0,0,-96
23760,205,7C:C3:A1:B1:23:ED,0,21,eduroam,12,a,2,802.11ac,1495402831,1495403131,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,,\N,0,0,0,7CC3A1B123ED,10.50.237.238,-,1,0,0,0,-75
23761,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495402831,1495403131,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23762,201,98:5F:D3:3B:56:49,0,33,eduroam,12,a,2,802.11ac,1495403432,1495403732,0,\N,\N,\N,Not Authenticated,\N,4,0,0,0,0,0,0,0,0,0,Win 10,\N,0,0,0,985FD33B5649,\N,-,1,0,0,0,-63
23763,191,90:60:F1:52:AD:6D,6900,26,eduroam,12,g,1,802.11bgn,1495403432,1495404033,0,\N,EAP-PEAP,\N,EAP (EAP-PEAP),\N,4,0,0,0,0,0,0,0,0,0,iPhone,\N,184,0,0,9060F152AD6D,10.50.87.20,-,1,0,5400,1500,-68.00333333
